id,sku,name,description,generatedDescription,brand,price,originalPrice,currency,categoryId,colors,sizes,inStock,imageUrl,images,sourceUrl
"abc-122749","65071781","Classic Leather Ankle-Strap Block Heels Pump","Article number: 1-22401-42-003
Shaft height: 8.5 cm
Heel type: Block heel
Heel height: 60 mm
Insole: Leather and synthetic material blend
Outer material: Leather
Shoe tip: round
Inner material: Textile and synthetic material blend
Plateau height: 5 mm
Fastener: Hook-and-loop fastener
Shoe width: F1/2-Wide
Removable footbed: No
Vegan: No
Outsole: Synthetics","false","Tamaris","57","114","USD","shoes-and-bags","Black Leather","38|39|40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37ca125260.webp?id=198663","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37ca125260.webp?id=198663|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37ca8c5ac9.webp?id=198664|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37ca9e9922.webp?id=198665|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37cb037c5c.webp?id=198666|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37cb22c480.webp?id=198667|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37cb8b2770.webp?id=198668","https://shopwithabc.com/lb/en/product/classic-leather-ankle-strap-block-heels-pump"
"abc-122741","65082671","Leather Platform Round Toe Leather Pump","Article number: 1-22410-41-001
Shaft height: 6.5 cm
Heel type: Block heel
Heel height: 70 mm
Insole: Synthetics
Outer material: Leather
Shoe tip: round
Inner material: Textile and synthetic material blend
Plateau height: 20 mm
Fastener: without
Shoe width: average
Removable footbed: No
Vegan: No
Outsole: Synthetics","false","Tamaris","104","","USD","shoes-and-bags","Black","36|37|38|39|40|41","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37d0906269.webp?id=198669","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37d0906269.webp?id=198669|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37d1038925.webp?id=198670|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37d11327f9.webp?id=198671|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37d14e278f.webp?id=198672|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37d177c106.webp?id=198673","https://shopwithabc.com/lb/en/product/leather-platform-round-toe-leather-pump"
"abc-122729","65093663","Leather Platform Heeled Leather Pump","Article number: 1-22419-41-020
Shaft height: 6.5 cm
Heel type: Block heel
Heel height: 60 mm
Insole: Synthetics
Outer material: Synthetics
Shoe tip: round
Inner material: Textile and synthetic material blend
Plateau height: 5 mm
Fastener: without
Shoe width: average
Removable footbed: No
Vegan: Yes
Outsole: Synthetics","false","Tamaris","79","","USD","shoes-and-bags","Black Matt","36|37|38|39|40|41","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37e4a53227.webp?id=198680","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37e4a53227.webp?id=198680|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37e51cd310.webp?id=198681|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37e52c1fdb.webp?id=198682|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37e58eaa3e.webp?id=198683|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37e5de6ea9.webp?id=198684|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37e6349994.webp?id=198685","https://shopwithabc.com/lb/en/product/leather-platform-heeled-leather-pump"
"abc-122724","65094325","Metallic Leather D'Orsay Stiletto Pumps","Article number: 1-22429-46-957
Shaft height: 6.5 cm
Heel type: Stiletto heel
Heel height: 90 mm
Insole: Leather and textile material blend
Outer material: Leather
Shoe tip: pointet
Inner material: Textile and synthetic material blend
Fastener: without
Removable footbed: No
Outsole: Synthetics","false","Tamaris","77.4","129","USD","shoes-and-bags","Platine","37","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37f14c6cf6.webp?id=198689","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37f14c6cf6.webp?id=198689|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37f1ecfde9.webp?id=198690|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37f1fca10a.webp?id=198691|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37f2f14df5.webp?id=198692|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37f381274a.webp?id=198693|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37f3a04063.webp?id=198694","https://shopwithabc.com/lb/en/product/metallic-leather-dorsay-stiletto-pumps"
"abc-122714","65071788","Square-Toe Block Heels Leather Pump","Article number: 1-22445-46-001
Shaft height: 6.5 cm
Heel type: Block heel
Heel height: 55 mm
Insole: Leather and textile material blend
Outer material: Leather
Shoe tip: square
Inner material: Textile and synthetic material blend
Fastener: without
Removable footbed: No
Outsole: Synthetics","false","Tamaris","62","124","USD","shoes-and-bags","Black|Ivory","39|40|41|36","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37fc8b513e.webp?id=198695","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d37fc8b513e.webp?id=198695|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37fdd861f3.webp?id=198696|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d37fde98a5e.webp?id=198697|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38002b1e9b.webp?id=198698|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d380084bd30.webp?id=198699","https://shopwithabc.com/lb/en/product/square-toe-block-heels-leather-pump"
"abc-122707","65092592","Leather Pointed-Toe Stiletto Pumps","Article number: 1-22447-46-085
Shaft height: 6.5 cm
Heel type: Stiletto heel
Heel height: 90 mm
Insole: Leather and textile material blend
Outer material: Leather
Shoe tip: pointet
Inner material: Textile and synthetic material blend
Fastener: without
Removable footbed: No
Outsole: Synthetics","false","Tamaris","64.5","129","USD","shoes-and-bags","Black Leather","38|39|41","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3816163832.webp?id=198707","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3816163832.webp?id=198707|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3816abe7b0.webp?id=198708|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3816bbf665.webp?id=198709|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3816fc322b.webp?id=198710|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38172945f7.webp?id=198711","https://shopwithabc.com/lb/en/product/leather-pointed-toe-stiletto-pumps"
"abc-122656","65071825","Woven Straw Loafers","Article number: 1-23611-46-372
Shaft height: 6.5 cm
Heel type: no heel
Heel height: 10 mm
Insole: Synthetics
Outer material: Textile and synthetic material blend
Shoe tip: round
Inner material: Textile and synthetic material blend
Plateau height: 10 mm
Fastener: Lacing
Removable footbed: No
Outsole: Synthetics","false","Tamaris","50.4","84","USD","shoes-and-bags","Beige","40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d38c25953e5.webp?id=198820","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d38c25953e5.webp?id=198820|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38c2f99bb2.webp?id=198821|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38c30bdc26.webp?id=198822|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38c3514e7f.webp?id=198823|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38c3982a64.webp?id=198824|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38c40248d2.webp?id=198825","https://shopwithabc.com/lb/en/product/woven-straw-loafers"
"abc-122650","65094334","Suede Boat-Style Loafers","Article number: 1-23615-46-117
Shaft height: 5.5 cm
Heel type: no heel
Heel height: 20 mm
Insole: Textiles
Outer material: Leather
Shoe tip: round
Inner material: Leather
Fastener: Lacing
Removable footbed: Yes
Outsole: Synthetics","false","Tamaris","83.4","139","USD","shoes-and-bags","Sage","40|41","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d38d39ab19f.webp?id=198832","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d38d39ab19f.webp?id=198832|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38d41b0d60.webp?id=198833|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38d432e494.webp?id=198834|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38d4647db0.webp?id=198835|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38d48565d8.webp?id=198836|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d38d4a0a736.webp?id=198837","https://shopwithabc.com/lb/en/product/suede-boat-style-loafers"
"abc-122628","65082683","Minimalist Leather Sneakers with Zipper","Article number: 1-23709-44-007
Shaft height: 7 cm
Heel type: no heel
Heel height: 35 mm
Insole: Textiles
Outer material: Leather and textile material blend
Shoe tip: round
Inner material: Textile and synthetic material blend
Plateau height: 35 mm
Fastener: Lacing, zip fastening
Removable footbed: Yes
Outsole: Synthetics","false","Tamaris","71.4","119","USD","shoes-and-bags","Black Uni","36","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3982bee50a.webp?id=198857","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d3982bee50a.webp?id=198857|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3984d97409.webp?id=198858|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3984eae5b6.webp?id=198859|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3986493ea8.webp?id=198860|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d3986740cdc.webp?id=198861","https://shopwithabc.com/lb/en/product/minimalist-leather-sneakers-with-zipper"
"abc-122593","65082549","Leather & Suede Retro Sneakers","Article number: 1-23723-44-532
Shaft height: 6.5 cm
Heel type: no heel
Heel height: 30 mm
Insole: Textiles
Outer material: Leather
Shoe tip: round
Inner material: Textiles
Fastener: Lacing
Removable footbed: Yes
Vegan: No
Outsole: Synthetics","false","Tamaris","83.4","139","USD","shoes-and-bags","Whitegold","37","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4e4201b840.webp?id=199265","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4e4201b840.webp?id=199265|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e426596a6.webp?id=199266|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e4279c0fa.webp?id=199267|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e428a6e44.webp?id=199268|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e429b75e7.webp?id=199269|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4e42ac5a62.webp?id=199270","https://shopwithabc.com/lb/en/product/leather-suede-retro-sneakers-23723-44SS26"
"abc-122574","65093699","Classic Leather Hardware Loafers","Article number: 1-24240-44-003
Shaft height: 6.5 cm
Heel type: Block heel
Heel height: 15 mm
Insole: Synthetics
Outer material: Leather
Shoe tip: round
Inner material: Textile and synthetic material blend
Fastener: without
Removable footbed: No
Outsole: Synthetics","false","Tamaris","71.4","119","USD","shoes-and-bags","Black Leather","36","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1567faf295d.webp?id=211172","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a1567faf295d.webp?id=211172|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a156826e9aff.webp?id=211173|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a1568289f574.webp?id=211174|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a156829d0af0.webp?id=211175|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a15682b44cc1.webp?id=211176","https://shopwithabc.com/lb/en/product/classic-leather-hardware-loafers"
"abc-122412","65094390","Suede Ankle-Strap Block Heels Sandals","Article number: 1-28318-46-001
Shaft height: 8 cm
Heel type: Block heel
Heel height: 70 mm
Insole: Textile and synthetic material blend
Outer material: Textiles
Shoe tip: square
Inner material: Textile and synthetic material blend
Fastener: Clasp
Removable footbed: No
Outsole: Synthetics","false","Tamaris","49.5","99","USD","shoes-and-bags","Black|Nude","41|36|37|38|40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4ce7339877.webp?id=199111","https://abc.heyacdn.com/abc.com.lb/public/data/products/69d4ce7339877.webp?id=199111|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ce7f4982a.webp?id=199112|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ce80e51fc.webp?id=199113|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ce8289fce.webp?id=199114|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69d4ce842f6b7.webp?id=199115","https://shopwithabc.com/lb/en/product/suede-ankle-strap-block-heels-sandals"
"abc-121753","65049726","Leather TH Monogram Lace-Up Sneakers","Tommy Hilfiger — Leather TH Monogram Lace-Up Sneakers. Available in Ybs White.","true","Tommy Hilfiger","83.4","139","USD","shoes-and-bags","Ybs White","37","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbfb10ce01.opt.webp?id=196795","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbfb10ce01.opt.webp?id=196795|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbfb7b0633.opt.webp?id=196796|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbfb961463.opt.webp?id=196799|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbfbb0242d.opt.webp?id=196800","https://shopwithabc.com/lb/en/product/leather-th-monogram-lace-up-sneakers"
"abc-121748","63067714","TH Monogram Leather Mixed Texture Sneakers","Tommy Hilfiger — TH Monogram Leather Mixed Texture Sneakers. Available in Ybs White.","true","Tommy Hilfiger","97","194","USD","shoes-and-bags","Ybs White","38|37|39","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbb01dc9664.opt.webp?id=196607","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbb01dc9664.opt.webp?id=196607|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbb027cf6dc.opt.webp?id=196609|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbb029a31cd.opt.webp?id=196610|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbb02b4251f.opt.webp?id=196611","https://shopwithabc.com/lb/en/product/th-monogram-leather-mixed-texture-sneakers"
"abc-121745","63067672","Debossed TH Monogram Leather Court Sneakers","Tommy Hilfiger — Debossed TH Monogram Leather Court Sneakers. Available in Dw6 Space Blue.","true","Tommy Hilfiger","97","194","USD","shoes-and-bags","Dw6 Space Blue","39","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbf4ca1d46.opt.webp?id=196789","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbf4ca1d46.opt.webp?id=196789|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbf59e47d8.opt.webp?id=196790|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbf5ba27a6.opt.webp?id=196791|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbf5d46587.opt.webp?id=196793","https://shopwithabc.com/lb/en/product/debossed-th-monogram-leather-court-sneakers"
"abc-121734","63067417","Leather Cupsole Platform Sneakers","Tommy Hilfiger — Leather Cupsole Platform Sneakers. Available in 0k4 Whiteantiquesilver.","true","Tommy Hilfiger","82","164","USD","shoes-and-bags","0k4 Whiteantiquesilver","41","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbad4523990.opt.webp?id=196550","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbad4523990.opt.webp?id=196550|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbad4d6e9bf.opt.webp?id=196551|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbad4f045db.opt.webp?id=196552|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbad5091a7e.opt.webp?id=196553","https://shopwithabc.com/lb/en/product/leather-cupsole-platform-sneakers"
"abc-121696","63066740","Patent Leather TH Monogram Ballerinas","Tommy Hilfiger — Patent Leather TH Monogram Ballerinas. Available in Bds Black.","true","Tommy Hilfiger","83.4","139","USD","shoes-and-bags","Bds Black","37","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbc1204936.opt.webp?id=196743","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbbc1204936.opt.webp?id=196743|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbc17ec0aa.opt.webp?id=196744|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbc1979c88.opt.webp?id=196745|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbbc1b10147.opt.webp?id=196746","https://shopwithabc.com/lb/en/product/patent-leather-th-monogram-ballerinas"
"abc-121618","63085880","Leather Low Profile Serrated Sneakers","Tommy Jeans — Leather Low Profile Serrated Sneakers. Available in 0ga Greetingswhite.","true","Tommy Jeans","67.6","169","USD","shoes-and-bags","0ga Greetingswhite","37","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbcbaf93bc0.opt.webp?id=196976","https://abc.heyacdn.com/abc.com.lb/public/data/products/69cbcbaf93bc0.opt.webp?id=196976|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbcbb59ff6d.opt.webp?id=196978|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69cbcbb75ecbd.opt.webp?id=196980","https://shopwithabc.com/lb/en/product/leather-low-profile-serrated-sneakers"
